ensembl_id,gene_symbol,entrez_id,log2FoldChange,pvalue,padj,sig
ENSG00000140030,GPR65,8477,2.995198422,3.46e-23,5.6e-19,Up
ENSG00000164691,TAGAP,117289,3.493528014,1.34e-22,1.25e-18,Up
ENSG00000265612,MIR4539,100616374,5.555717138,2.17e-22,1.37e-18,Up
ENSG00000172724,CCL19,6363,3.960558803,2.44e-22,1.37e-18,Up
ENSG00000110324,IL10RA,3587,2.998287093,4.35e-22,2.03e-18,Up
ENSG00000042980,ADAM28,10863,3.442745747,8.77e-22,3.51e-18,Up
ENSG00000118503,TNFAIP3,7128,2.263253009,1.5e-21,4.67e-18,Up
ENSG00000171700,RGS19,10287,1.845630857,1.46e-21,4.67e-18,Up
ENSG00000138964,PARVG,64098,3.491625385,2.11e-21,5.9e-18,Up
ENSG00000185862,EVI2B,2124,3.53402479,5.170000000000001e-21,1.21e-17,Up
ENSG00000170006,TMEM154,201799,3.451010392,5.980000000000001e-21,1.29e-17,Up
ENSG00000185905,C16orf54,283897,3.723833712,6.820000000000001e-21,1.37e-17,Up
ENSG00000123329,ARHGAP9,64333,3.848702793,7.550000000000001e-21,1.41e-17,Up
ENSG00000135905,DOCK10,55619,3.041630159,8.71e-21,1.53e-17,Up
ENSG00000020633,RUNX3,864,3.366392437,1.52e-20,2.5e-17,Up
ENSG00000120280,CXorf21,80231,3.131019295,1.94e-20,2.58e-17,Up
ENSG00000147168,IL2RG,3561,3.407485207,1.89e-20,2.58e-17,Up
ENSG00000126860,EVI2A,2123,2.667756847,1.94e-20,2.58e-17,Up
ENSG00000116852,KIF21B,23046,3.552543581,1.78e-20,2.58e-17,Up
ENSG00000137265,IRF4,3662,4.539269409,2.2e-20,2.81e-17,Up
ENSG00000078589,P2RY10,27334,4.319190057,3.22e-20,3.92e-17,Up
ENSG00000188042,ARL4C,10123,2.065306317,3.4e-20,3.97e-17,Up
ENSG00000276231,PIK3R6,146850,3.23186199,4.3e-20,4.13e-17,Up
ENSG00000141293,SKAP1,8631,3.047391236,4.32e-20,4.13e-17,Up
ENSG00000206337,HCP5,10866,2.431706526,4.02e-20,4.13e-17,Up
ENSG00000110934,BIN2,51411,3.208157666,4.42e-20,4.13e-17,Up
ENSG00000184922,FMNL1,752,2.516947586,4.01e-20,4.13e-17,Up
ENSG00000147443,DOK2,9046,2.348298623,4.92e-20,4.41e-17,Up
ENSG00000134594,RAB33A,9363,3.712926952,5.03e-20,4.41e-17,Up
ENSG00000133805,AMPD3,272,1.515015021,5.76e-20,4.75e-17,Up
ENSG00000169442,CD52,1043,3.5486793,5.74e-20,4.75e-17,Up
ENSG00000204287,HLA-DRA,3122,2.681209371,6.35e-20,5.09e-17,Up
ENSG00000131323,TRAF3,7187,1.036434618,6.67e-20,5.19e-17,Up
ENSG00000197629,MPEG1,219972,2.834897942,7e-20,5.3e-17,Up
ENSG00000163519,TRAT1,50852,4.211971518,7.31e-20,5.39e-17,Up
ENSG00000237484,LINC01684,105372751,3.245517085,8.08e-20,5.81e-17,Up
ENSG00000076662,ICAM3,3385,3.820050949,8.64e-20,5.91e-17,Up
ENSG00000126882,FAM78A,286336,3.127573554,8.54e-20,5.91e-17,Up
ENSG00000137841,PLCB2,5330,3.00120658,1.19e-19,7.74e-17,Up
ENSG00000186517,ARHGAP30,257106,3.273641199,1.22e-19,7.74e-17,Up
ENSG00000155307,"c(""SAMSN1"", ""LOC388813"")","c(""64092"", ""388813"")",3.710841055,1.34e-19,7.98e-17,Up
ENSG00000134242,PTPN22,26191,3.506667449,1.39e-19,7.98e-17,Up
ENSG00000204475,NCR3,259197,4.215926498,1.31e-19,7.98e-17,Up
ENSG00000175857,GAPT,202309,3.862927075,1.39e-19,7.98e-17,Up
ENSG00000174125,TLR1,7096,2.80320385,1.39e-19,7.98e-17,Up
ENSG00000123338,NCKAP1L,3071,3.636065555,1.59e-19,8.75e-17,Up
ENSG00000101445,PPP1R16B,26051,2.142939204,1.66e-19,8.94e-17,Up
ENSG00000077984,CST7,8530,2.853232331,1.72e-19,9.07e-17,Up
ENSG00000100055,CYTH4,27128,3.237833466,1.87e-19,9.67e-17,Up
ENSG00000163600,ICOS,29851,4.026502362,1.9e-19,9.67e-17,Up
ENSG00000151651,ADAM8,101,1.867319357,1.98e-19,9.89e-17,Up
ENSG00000213654,GPSM3,63940,2.95980075,2.17e-19,1.04e-16,Up
ENSG00000196664,TLR7,51284,3.126851756,2.25e-19,1.04e-16,Up
ENSG00000132704,FCRL2,79368,6.494772345,2.19e-19,1.04e-16,Up
ENSG00000105122,RASAL3,64926,3.384845612,2.26e-19,1.04e-16,Up
ENSG00000117090,SLAMF1,6504,3.66238651,2.27e-19,1.04e-16,Up
ENSG00000229474,PATL2,197135,3.233635411,2.36e-19,1.07e-16,Up
ENSG00000110448,CD5,921,3.480095758,2.43e-19,1.08e-16,Up
ENSG00000122986,HVCN1,84329,2.45227646,2.61e-19,1.14e-16,Up
ENSG00000184293,CLECL1,160365,4.430522492,2.66e-19,1.15e-16,Up
ENSG00000115165,CYTIP,9595,3.751785456,2.92e-19,1.24e-16,Up
ENSG00000162894,FCMR,9214,4.403423551,3.13e-19,1.31e-16,Up
ENSG00000129667,RHBDF2,79651,1.607448509,4.01e-19,1.65e-16,Up
ENSG00000237499,WAKMAR2,100130476,1.800072135,4.25e-19,1.73e-16,Up
ENSG00000081320,STK17B,9262,2.990589714,4.4e-19,1.76e-16,Up
ENSG00000136490,LIMD2,80774,3.786096563,5.38e-19,2.13e-16,Up
ENSG00000270164,LINC01480,101927931,3.995386341,5.66e-19,2.2e-16,Up
ENSG00000247982,LINC00926,283663,3.911741886,5.91e-19,2.27e-16,Up
ENSG00000180353,HCLS1,3059,3.069644429,6.19e-19,2.31e-16,Up
ENSG00000117009,KMO,8564,2.59867496,6.18e-19,2.31e-16,Up
ENSG00000011590,ZBTB32,27033,2.249744943,6.27e-19,2.31e-16,Up
ENSG00000179088,C12orf42,374470,4.268927083,6.4e-19,2.33e-16,Up
ENSG00000179583,CIITA,4261,3.31464952,6.62e-19,2.38e-16,Up
ENSG00000119714,GPR68,8111,1.86957468,7.14e-19,2.5e-16,Up
ENSG00000077420,APBB1IP,54518,3.420366053,7.34e-19,2.54e-16,Up
ENSG00000111796,KLRB1,3820,2.113041329,7.85e-19,2.68e-16,Up
ENSG00000132465,JCHAIN,3512,3.583887771,8.14e-19,2.75e-16,Up
ENSG00000146192,FGD2,221472,2.484771334,8.66e-19,2.89e-16,Up
ENSG00000182866,LCK,3932,3.844354275,8.89e-19,2.93e-16,Up
ENSG00000180448,ARHGAP45,23526,2.746186341,9.91e-19,3.21e-16,Up
ENSG00000023892,DEF6,50619,2.05478678,9.97e-19,3.21e-16,Up
ENSG00000162511,LAPTM5,7805,2.994230079,1.1e-18,3.46e-16,Up
ENSG00000124508,BTN2A2,10385,2.022987764,1.12e-18,3.48e-16,Up
ENSG00000072786,STK10,6793,2.052980262,1.25e-18,3.84e-16,Up
ENSG00000137101,CD72,971,2.595584207,1.38e-18,4.15e-16,Up
ENSG00000160593,JAML,120425,2.639442632,1.37e-18,4.15e-16,Up
ENSG00000128340,RAC2,5880,3.859227025,1.49e-18,4.4e-16,Up
ENSG00000263413,MIR4538,100616276,5.297892414,1.49e-18,4.4e-16,Up
ENSG00000204252,HLA-DOA,3111,3.561778698,1.51e-18,4.41e-16,Up
ENSG00000145416,MARCHF1,55016,2.909852757,1.54e-18,4.45e-16,Up
ENSG00000166428,PLD4,122618,2.391161537,1.57e-18,4.49e-16,Up
ENSG00000117091,CD48,962,3.683897947,1.6e-18,4.53e-16,Up
ENSG00000198055,GRK6,2870,1.535697385,1.67e-18,4.67e-16,Up
ENSG00000150637,CD226,10666,2.509398342,1.82e-18,5e-16,Up
ENSG00000167286,CD3D,915,3.658726763,1.84e-18,5.01e-16,Up
ENSG00000112297,CRYBG1,202,1.62664908,1.97e-18,5.25e-16,Up
ENSG00000174130,TLR6,10333,3.959338488,1.96e-18,5.25e-16,Up
ENSG00000168071,CCDC88B,283234,3.161356239,2.04e-18,5.39e-16,Up
ENSG00000228427,LOC107985688,107985688,3.552141539,2.21e-18,5.74e-16,Up
ENSG00000100368,CSF2RB,1439,3.734013536,2.19e-18,5.74e-16,Up
ENSG00000147138,GPR174,84636,3.897026988,2.29e-18,5.86e-16,Up
ENSG00000143297,FCRL5,83416,5.778720682,2.3e-18,5.86e-16,Up
ENSG00000151490,PTPRO,5800,2.730414326,2.39e-18,5.98e-16,Up
ENSG00000165178,NCF1C,654817,3.367521888,2.39e-18,5.98e-16,Up
ENSG00000146232,NFKBIE,4794,1.593244795,2.48e-18,6.15e-16,Up
ENSG00000056558,TRAF1,7185,1.89751493,2.58e-18,6.34e-16,Up
ENSG00000105639,JAK3,3718,3.866755948,2.73e-18,6.66e-16,Up
ENSG00000163606,CD200R1,131450,2.446000376,2.76e-18,6.68e-16,Up
ENSG00000116824,CD2,914,3.059111541,2.84e-18,6.78e-16,Up
ENSG00000069424,KCNAB2,8514,2.324549297,2.85e-18,6.78e-16,Up
ENSG00000013725,CD6,923,3.647555832,2.89e-18,6.82e-16,Up
ENSG00000264781,MIR4537,100616422,6.612812729,2.94e-18,6.87e-16,Up
ENSG00000142512,SIGLEC10,89790,4.12128941,2.98e-18,6.89e-16,Up
ENSG00000143390,RFX5,5993,1.012644976,3.54e-18,8e-16,Up
ENSG00000187862,TTC24,164118,4.965369413,3.54e-18,8e-16,Up
ENSG00000107099,DOCK8,81704,2.397465115,3.58e-18,8e-16,Up
ENSG00000198520,ARMH1,339541,2.23065079,3.63e-18,8e-16,Up
ENSG00000197471,SPN,6693,3.03653142,3.65e-18,8e-16,Up
ENSG00000089820,ARHGAP4,393,2.791788486,3.65e-18,8e-16,Up
ENSG00000167483,NIBAN3,199786,6.082217209,3.7e-18,8.05e-16,Up
ENSG00000173559,NABP1,64859,2.590659986,3.76e-18,8.1e-16,Up
ENSG00000143119,CD53,963,4.02094825,3.83e-18,8.2e-16,Up
ENSG00000240505,TNFRSF13B,23495,4.584039197,4.03e-18,8.52e-16,Up
ENSG00000139194,RBP5,83758,1.832328103,4.1e-18,8.52e-16,Up
ENSG00000023445,BIRC3,330,3.631562204,4.07e-18,8.52e-16,Up
ENSG00000100351,GRAP2,9402,2.591649423,4.1e-18,8.52e-16,Up
ENSG00000102096,PIM2,11040,2.954250346,4.4e-18,9.07e-16,Up
ENSG00000204482,LST1,7940,2.333524168,4.62e-18,9.46e-16,Up
ENSG00000072858,SIDT1,54847,3.250566647,4.85e-18,9.85e-16,Up
ENSG00000205784,ARRDC5,645432,3.992332079,4.89e-18,9.87e-16,Up
ENSG00000105369,CD79A,973,5.406416696,5.01e-18,1e-15,Up
ENSG00000173200,PARP15,165631,4.333131896,5.07e-18,1.01e-15,Up
ENSG00000267121,LOC339192,339192,2.783839305,5.26e-18,1.02e-15,Up
ENSG00000104972,LILRB1,10859,4.252687713,5.28e-18,1.02e-15,Up
ENSG00000188263,IL17REL,400935,5.199252648,5.3e-18,1.02e-15,Up
ENSG00000081237,PTPRC,5788,4.163884788,5.2e-18,1.02e-15,Up
ENSG00000065413,ANKRD44,91526,2.658752123,5.35e-18,1.03e-15,Up
ENSG00000130755,GMFG,9535,1.980128184,5.38e-18,1.03e-15,Up
ENSG00000268001,CARD8-AS1,100505812,1.660143502,5.52e-18,1.04e-15,Up
ENSG00000115956,PLEK,5341,3.714322266,5.55e-18,1.04e-15,Up
ENSG00000143110,C1orf162,128346,1.76782304,6.05e-18,1.12e-15,Up
ENSG00000149781,FERMT3,83706,2.880122538,6.24e-18,1.15e-15,Up
ENSG00000198771,RCSD1,92241,2.762021831,6.33e-18,1.16e-15,Up
ENSG00000204257,HLA-DMA,3108,2.292071325,6.39e-18,1.16e-15,Up
ENSG00000141968,VAV1,7409,3.734858192,6.68e-18,1.21e-15,Up
ENSG00000158717,RNF166,115992,1.531846759,6.86e-18,1.23e-15,Up
ENSG00000082074,FYB1,2533,3.37435536,7.16e-18,1.28e-15,Up
ENSG00000198851,CD3E,916,3.256624634,7.3e-18,1.29e-15,Up
ENSG00000089639,GMIP,51291,1.471304733,7.58e-18,1.34e-15,Up
ENSG00000068831,RASGRP2,10235,3.335688175,8.05e-18,1.4e-15,Up
ENSG00000125910,S1PR4,8698,2.854701784,8.06e-18,1.4e-15,Up
ENSG00000100060,MFNG,4242,1.99642024,8.53e-18,1.46e-15,Up
ENSG00000163599,CTLA4,1493,4.151367326,8.85e-18,1.5e-15,Up
ENSG00000183813,CCR4,1233,3.558081935,9.2e-18,1.55e-15,Up
ENSG00000198223,CSF2RA,1438,2.338507329,9.46e-18,1.57e-15,Up
ENSG00000160654,CD3G,917,3.372777917,9.44e-18,1.57e-15,Up
ENSG00000234883,MIR155HG,114614,3.998928235,1.01e-17,1.65e-15,Up
ENSG00000015285,WAS,7454,3.495043329,1.01e-17,1.65e-15,Up
ENSG00000135074,ADAM19,8728,3.251605363,1.04e-17,1.69e-15,Up
ENSG00000255833,TIFAB,497189,3.953693701,1.08e-17,1.72e-15,Up
ENSG00000101194,SLC17A9,63910,2.986912178,1.08e-17,1.72e-15,Up
ENSG00000158517,NCF1,653361,3.658782728,1.08e-17,1.72e-15,Up
ENSG00000127561,SYNGR3,9143,3.110755919,1.13e-17,1.79e-15,Up
ENSG00000182557,SPNS3,201305,2.458928681,1.21e-17,1.89e-15,Up
ENSG00000170542,SERPINB9,5272,1.486175946,1.26e-17,1.95e-15,Up
ENSG00000163154,TNFAIP8L2,79626,2.527477973,1.29e-17,1.98e-15,Up
ENSG00000124126,PREX1,57580,1.523056908,1.29e-17,1.98e-15,Up
ENSG00000169413,RNASE6,6039,2.846017109,1.31e-17,2e-15,Up
ENSG00000129675,ARHGEF6,9459,2.124962906,1.35e-17,2.05e-15,Up
ENSG00000180096,SEPTIN1,1731,2.775996634,1.36e-17,2.06e-15,Up
ENSG00000135596,MICAL1,64780,2.087267742,1.52e-17,2.28e-15,Up
ENSG00000115232,ITGA4,3676,3.550930956,1.54e-17,2.3e-15,Up
ENSG00000140678,ITGAX,3687,3.172373705,1.72e-17,2.55e-15,Up
ENSG00000198286,CARD11,84433,4.113244549,1.74e-17,2.56e-15,Up
ENSG00000213445,SIPA1,6494,1.729353108,1.78e-17,2.6e-15,Up
ENSG00000183918,SH2D1A,4068,3.944681243,1.83e-17,2.63e-15,Up
ENSG00000137078,SIT1,27240,3.45911963,1.81e-17,2.63e-15,Up
ENSG00000122122,SASH3,54440,4.085226682,1.85e-17,2.65e-15,Up
ENSG00000163534,FCRL1,115350,7.021841665,1.89e-17,2.69e-15,Up
ENSG00000106948,AKNA,80709,2.41230731,1.91e-17,2.7e-15,Up
ENSG00000205885,C1RL-AS1,283314,1.601994348,1.98e-17,2.78e-15,Up
ENSG00000100365,NCF4,4689,2.951439402,2.03e-17,2.83e-15,Up
ENSG00000048740,CELF2,10659,1.461871363,2.1e-17,2.9e-15,Up
ENSG00000019582,CD74,972,2.206572731,2.09e-17,2.9e-15,Up
ENSG00000005844,ITGAL,3683,3.560888581,2.16e-17,2.94e-15,Up
ENSG00000168918,INPP5D,3635,3.365963065,2.16e-17,2.94e-15,Up
ENSG00000140368,PSTPIP1,9051,3.187896604,2.14e-17,2.94e-15,Up
ENSG00000181847,TIGIT,201633,4.359767771,2.22e-17,3e-15,Up
ENSG00000122025,FLT3,2322,3.498236846,2.28e-17,3.06e-15,Up
ENSG00000160326,SLC2A6,11182,2.858319219,2.28e-17,3.06e-15,Up
ENSG00000167851,CD300A,11314,2.3028472,2.39e-17,3.17e-15,Up
ENSG00000196684,HSH2D,84941,2.698000296,2.39e-17,3.17e-15,Up
ENSG00000169896,ITGAM,3684,2.460930963,2.41e-17,3.19e-15,Up
ENSG00000109684,CLNK,116449,3.955663833,2.44e-17,3.21e-15,Up
ENSG00000026950,BTN3A1,11119,1.870695597,2.51e-17,3.28e-15,Up
ENSG00000148154,UGCG,7357,1.721487599,2.67e-17,3.46e-15,Up
ENSG00000121281,ADCY7,113,2.990137304,2.71e-17,3.48e-15,Up
ENSG00000005471,ABCB4,5244,2.216357955,2.7e-17,3.48e-15,Up
ENSG00000266094,RASSF5,83593,1.78444015,2.83e-17,3.61e-15,Up
ENSG00000172794,RAB37,326624,3.180879877,3.03e-17,3.85e-15,Up
ENSG00000164305,CASP3,836,1.264846536,3.1e-17,3.9e-15,Up
ENSG00000043462,LCP2,3937,2.879713098,3.12e-17,3.9e-15,Up
ENSG00000101109,STK4,6789,1.576646305,3.1e-17,3.9e-15,Up
ENSG00000151702,FLI1,2313,1.778636048,3.39e-17,4.23e-15,Up
ENSG00000112799,LY86,9450,3.399466296,3.48e-17,4.31e-15,Up
ENSG00000007129,CEACAM21,90273,3.167255169,3.75e-17,4.61e-15,Up
ENSG00000159753,CARMIL2,146206,4.35469861,3.74e-17,4.61e-15,Up
ENSG00000134516,DOCK2,1794,3.993401783,3.79e-17,4.64e-15,Up
ENSG00000111679,PTPN6,5777,1.741948605,3.85e-17,4.69e-15,Up
ENSG00000075340,ADD2,119,2.13542191,4.06e-17,4.87e-15,Up
ENSG00000182183,SHISAL2A,348378,2.815216654,4.34e-17,5.18e-15,Up
ENSG00000177721,ANXA2R,389289,1.829778661,4.44e-17,5.27e-15,Up
ENSG00000115085,ZAP70,7535,3.450574062,4.62e-17,5.44e-15,Up
ENSG00000072694,FCGR2B,2213,2.748516244,4.73e-17,5.55e-15,Up
ENSG00000104998,IL27RA,9466,1.63245252,4.85e-17,5.67e-15,Up
ENSG00000033867,SLC4A7,9497,1.392033744,4.91e-17,5.71e-15,Up
ENSG00000214900,LINC01588,283551,2.78601921,5.03e-17,5.78e-15,Up
ENSG00000167984,NLRC3,197358,2.439406458,4.99e-17,5.78e-15,Up
ENSG00000064201,TSPAN32,10077,2.140963279,5.02e-17,5.78e-15,Up
ENSG00000102879,CORO1A,11151,3.968346544,5.19e-17,5.94e-15,Up
ENSG00000185811,IKZF1,10320,4.045112284,5.62e-17,6.4e-15,Up
ENSG00000227039,ITGB2-AS1,100505746,4.149885073,5.68e-17,6.45e-15,Up
ENSG00000188404,SELL,6402,4.378420012,6.18e-17,6.98e-15,Up
ENSG00000247774,PCED1B-AS1,100233209,3.720461848,6.26e-17,7.05e-15,Up
ENSG00000124256,ZBP1,81030,4.090449339,6.5e-17,7.28e-15,Up
ENSG00000114013,CD86,942,3.102139326,6.52e-17,7.28e-15,Up
ENSG00000065357,DGKA,1606,2.699030438,6.73e-17,7.48e-15,Up
ENSG00000205744,DENND1C,79958,1.68723629,6.77e-17,7.5e-15,Up
ENSG00000122862,SRGN,5552,2.38403076,6.94e-17,7.66e-15,Up
ENSG00000137491,SLCO2B1,11309,1.780430261,7.07e-17,7.77e-15,Up
ENSG00000125430,HS3ST3B1,9953,2.204478155,7.19e-17,7.87e-15,Up
ENSG00000167895,TMC8,147138,3.819786821,7.21e-17,7.87e-15,Up
ENSG00000130592,LSP1,4046,2.073691194,7.42e-17,8.07e-15,Up
ENSG00000172673,THEMIS,387357,2.793174063,7.71e-17,8.34e-15,Up
ENSG00000166501,PRKCB,5579,4.14913659,7.8e-17,8.38e-15,Up
ENSG00000101336,HCK,3055,2.610409505,8.05e-17,8.61e-15,Up
ENSG00000163564,PYHIN1,149628,3.6826681,8.38e-17,8.93e-15,Up
ENSG00000164483,SAMD3,154075,2.986790469,9.22e-17,9.78e-15,Up
ENSG00000196954,CASP4,837,1.787047058,9.41e-17,9.95e-15,Up
ENSG00000139626,ITGB7,3695,2.295214748,1.01e-16,1.05e-14,Up
ENSG00000110848,CD69,969,2.799653507,1.04e-16,1.09e-14,Up
ENSG00000245954,LINC02273,100996286,3.699090108,1.06e-16,1.1e-14,Up
ENSG00000161405,IKZF3,22806,4.319461004,1.09e-16,1.12e-14,Up
ENSG00000115935,WIPF1,7456,2.416206583,1.16e-16,1.2e-14,Up
ENSG00000027869,SH2D2A,9047,2.755371062,1.23e-16,1.26e-14,Up
ENSG00000136167,LCP1,3936,3.863483868,1.24e-16,1.27e-14,Up
ENSG00000138134,STAMBPL1,57559,2.314586329,1.28e-16,1.31e-14,Up
ENSG00000112137,PHACTR1,221692,1.479061466,1.37e-16,1.39e-14,Up
ENSG00000198885,ITPRIPL1,150771,2.283090409,1.42e-16,1.43e-14,Up
ENSG00000138378,STAT4,6775,2.402299621,1.43e-16,1.43e-14,Up
ENSG00000163518,FCRL4,83417,7.349246943,1.43e-16,1.43e-14,Up
ENSG00000181804,SLC9A9,285195,1.595091362,1.44e-16,1.44e-14,Up
ENSG00000187912,CLEC17A,388512,5.908814901,1.45e-16,1.44e-14,Up
ENSG00000136250,AOAH,313,2.584968169,1.45e-16,1.44e-14,Up
ENSG00000010610,CD4,920,2.504106725,1.58e-16,1.55e-14,Up
ENSG00000072818,ACAP1,9744,1.719793984,1.58e-16,1.55e-14,Up
ENSG00000197142,ACSL5,51703,1.730941119,1.6e-16,1.56e-14,Up
ENSG00000141506,PIK3R5,23533,3.064368436,1.63e-16,1.57e-14,Up
ENSG00000100385,IL2RB,3560,3.334712317,1.63e-16,1.57e-14,Up
ENSG00000154978,VOPP1,81552,1.441874864,1.63e-16,1.57e-14,Up
ENSG00000173020,GRK2,156,1.388708389,1.67e-16,1.6e-14,Up
ENSG00000135426,TESPA1,9840,3.358362748,1.68e-16,1.6e-14,Up
ENSG00000075884,ARHGAP15,55843,2.262855299,1.67e-16,1.6e-14,Up
ENSG00000122224,LY9,4063,3.990079656,1.72e-16,1.64e-14,Up
ENSG00000092929,UNC13D,201294,2.142727311,1.73e-16,1.64e-14,Up
ENSG00000231389,HLA-DPA1,3113,2.778486604,1.78e-16,1.68e-14,Up
ENSG00000028137,TNFRSF1B,7133,1.97465445,1.8e-16,1.69e-14,Up
ENSG00000204261,PSMB8-AS1,100507463,2.26520214,1.81e-16,1.7e-14,Up
ENSG00000096996,IL12RB1,3594,3.781487285,1.91e-16,1.77e-14,Up
ENSG00000233093,LINC00892,100128420,3.633981585,1.9e-16,1.77e-14,Up
ENSG00000254709,IGLL5,100423062,5.197872984,1.94e-16,1.79e-14,Up
ENSG00000167208,SNX20,124460,3.714165834,1.97e-16,1.81e-14,Up
ENSG00000185404,SP140L,93349,1.647793245,2.02e-16,1.86e-14,Up
ENSG00000204642,HLA-F,3134,2.040383055,2.08e-16,1.9e-14,Up
ENSG00000220008,LINGO3,645191,4.377548904,2.12e-16,1.93e-14,Up
ENSG00000164543,STK17A,9263,1.968712751,2.13e-16,1.94e-14,Up
ENSG00000066294,CD84,8832,3.608192849,2.16e-16,1.96e-14,Up
ENSG00000162692,VCAM1,7412,3.053995838,2.2e-16,1.98e-14,Up
ENSG00000162739,SLAMF6,114836,4.422688392,2.21e-16,1.99e-14,Up
ENSG00000158488,CD1E,913,2.704397486,2.35e-16,2.1e-14,Up
ENSG00000150867,PIP4K2A,5305,1.706473039,2.41e-16,2.15e-14,Up
ENSG00000100079,LGALS2,3957,2.485503113,2.44e-16,2.17e-14,Up
ENSG00000069493,CLEC2D,29121,2.608353034,2.67e-16,2.36e-14,Up
ENSG00000074370,ATP2A3,489,2.813094122,2.67e-16,2.36e-14,Up
ENSG00000253522,MIR3142HG,107075116,3.607605702,2.67e-16,2.36e-14,Up
ENSG00000076928,"c(""ARHGEF1"", ""LOC100505585"")","c(""9138"", ""100505585"")",1.55101493,2.74e-16,2.4e-14,Up
ENSG00000153283,CD96,10225,2.094675425,2.82e-16,2.46e-14,Up
ENSG00000110665,C11orf21,29125,2.9745645,2.91e-16,2.53e-14,Up
ENSG00000099308,MAST3,23031,1.164789648,3.06e-16,2.65e-14,Up
ENSG00000142347,MYO1F,4542,2.039124165,3.14e-16,2.72e-14,Up
ENSG00000077150,NFKB2,4791,1.352390424,3.24e-16,2.79e-14,Up
ENSG00000148204,CRB2,286204,1.985128772,3.32e-16,2.86e-14,Up
ENSG00000160255,ITGB2,3689,2.921817244,3.48e-16,2.96e-14,Up
ENSG00000172349,IL16,3603,3.021367255,3.48e-16,2.96e-14,Up
ENSG00000110876,SELPLG,6404,2.585848096,3.46e-16,2.96e-14,Up
ENSG00000196405,EVL,51466,1.664818154,3.53e-16,2.99e-14,Up
ENSG00000154822,PLCL2,23228,1.46485069,3.72e-16,3.14e-14,Up
ENSG00000152495,CAMK4,814,3.303884335,3.74e-16,3.15e-14,Up
ENSG00000165168,CYBB,1536,3.253078598,3.95e-16,3.31e-14,Up
ENSG00000173762,CD7,924,3.298299285,4.24e-16,3.55e-14,Up
ENSG00000166128,RAB8B,51762,1.222569197,4.43e-16,3.7e-14,Up
ENSG00000010671,BTK,695,4.388812923,4.5e-16,3.75e-14,Up
ENSG00000104774,MAN2B1,4125,1.214731387,4.61e-16,3.81e-14,Up
ENSG00000127152,BCL11B,64919,2.301044235,4.68e-16,3.85e-14,Up
ENSG00000143851,PTPN7,5778,3.84168837,4.82e-16,3.95e-14,Up
ENSG00000099331,MYO9B,4650,1.297188647,5.11e-16,4.18e-14,Up
ENSG00000082512,TRAF5,7188,3.149846701,5.17e-16,4.21e-14,Up
ENSG00000163219,ARHGAP25,9938,2.971155139,5.22e-16,4.23e-14,Up
ENSG00000103187,COTL1,23406,1.928485906,5.21e-16,4.23e-14,Up
ENSG00000171608,PIK3CD,5293,2.201964741,5.29e-16,4.27e-14,Up
ENSG00000106785,TRIM14,9830,1.989249822,5.33e-16,4.29e-14,Up
ENSG00000162777,DENND2D,79961,1.541661319,5.48e-16,4.4e-14,Up
ENSG00000105851,PIK3CG,5294,3.310486319,5.65e-16,4.53e-14,Up
ENSG00000253364,COPDA1,115253418,4.079947915,5.68e-16,4.53e-14,Up
ENSG00000274134,MIR6774,102466732,5.76935106,5.7e-16,4.54e-14,Up
ENSG00000225783,MIAT,440823,3.406842627,5.9e-16,4.67e-14,Up
ENSG00000106560,GIMAP2,26157,1.980727095,5.89e-16,4.67e-14,Up
ENSG00000070190,DAPP1,27071,4.812168364,6.05e-16,4.77e-14,Up
ENSG00000161929,SCIMP,388325,3.583496075,6.28e-16,4.93e-14,Up
ENSG00000148680,HTR7,3363,2.691465765,6.32e-16,4.95e-14,Up
ENSG00000122188,LAX1,54900,4.319745559,6.64e-16,5.18e-14,Up
ENSG00000235621,LINC00494,284749,5.315557525,6.74e-16,5.24e-14,Up
ENSG00000104894,CD37,951,3.898999179,6.78e-16,5.26e-14,Up
ENSG00000149311,ATM,472,1.243091687,6.93e-16,5.36e-14,Up
ENSG00000119900,OGFRL1,79627,1.250979027,7.11e-16,5.49e-14,Up
ENSG00000167207,NOD2,64127,3.063224734,7.5e-16,5.76e-14,Up
ENSG00000137752,CASP1,834,2.089777277,7.61e-16,5.79e-14,Up
ENSG00000135439,AGAP2,116986,2.227217556,7.58e-16,5.79e-14,Up
ENSG00000168081,PNOC,5368,4.859115796,7.68e-16,5.83e-14,Up
ENSG00000129993,CBFA2T3,863,2.242414521,8.16e-16,6.18e-14,Up
ENSG00000066336,SPI1,6688,2.24611575,8.24e-16,6.22e-14,Up
ENSG00000178927,CYBC1,79415,1.29802812,8.27e-16,6.23e-14,Up
ENSG00000198821,CD247,919,3.324717177,8.41e-16,6.28e-14,Up
ENSG00000009790,TRAF3IP3,80342,3.898582287,8.43e-16,6.28e-14,Up
ENSG00000185477,GPRIN3,285513,2.719068211,8.42e-16,6.28e-14,Up
ENSG00000130038,CRACR2A,84766,2.049683507,8.51e-16,6.33e-14,Up
ENSG00000146094,DOK3,79930,3.531585584,8.54e-16,6.33e-14,Up
ENSG00000182487,NCF1B,654816,3.786821252,8.66e-16,6.41e-14,Up
ENSG00000171310,CHST11,50515,2.009567761,8.71e-16,6.42e-14,Up
ENSG00000101265,RASSF2,9770,2.864203356,9.24e-16,6.8e-14,Up
