"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GOBP_RESPONSE_TO_MECHANICAL_STIMULUS","GOBP_RESPONSE_TO_MECHANICAL_STIMULUS","1/74","218/14252",0.00458715596330275,0.883461443094471,-0.125267436648316,0.681333976408911,0.754844535302181,0.70931241037365,"HTR2A",1,"downregulated"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","1/74","218/14252",0.00458715596330275,0.883461443094471,-0.125267436648316,0.681333976408911,0.754844535302181,0.70931241037365,"IL22RA1",1,"downregulated"
"GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT","GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT","1/74","220/14252",0.00454545454545455,0.875429975429975,-0.134522876857459,0.684685829129573,0.757800982539618,0.712090525095365,"TNNC1",1,"downregulated"
"GOBP_RESPONSE_TO_NUTRIENT_LEVELS","GOBP_RESPONSE_TO_NUTRIENT_LEVELS","2/74","453/14252",0.00441501103752759,0.850307260903287,-0.233914461718762,0.68664167466906,0.759207993228302,0.713412665080935,"ETNPPL/BMP8A",2,"downregulated"
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY","GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY","1/74","224/14252",0.00446428571428571,0.859797297297297,-0.152796554122441,0.691285536862183,0.763581335040001,0.717522207479096,"TCF15",1,"downregulated"
"GOBP_HEMOSTASIS","GOBP_HEMOSTASIS","1/74","225/14252",0.00444444444444444,0.855975975975976,-0.157316706394124,0.692914056271379,0.763858537181868,0.717782688823548,"HTR2A",1,"downregulated"
"GOBP_PHAGOCYTOSIS","GOBP_PHAGOCYTOSIS","1/74","225/14252",0.00444444444444444,0.855975975975976,-0.157316706394124,0.692914056271379,0.763858537181868,0.717782688823548,"APOA1",1,"downregulated"
"GOBP_SENSORY_PERCEPTION","GOBP_SENSORY_PERCEPTION","2/74","460/14252",0.00434782608695652,0.837367802585194,-0.256155016549166,0.69480024835789,0.765177234785402,0.719021842757864,"HTR2A/OR2A5",2,"downregulated"
"GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","1/74","227/14252",0.00440528634361234,0.848434337421122,-0.16630042531138,0.696145712934553,0.7658984083774,0.719699515251888,"MT1G",1,"downregulated"
"GOBP_ORGANELLE_FISSION","GOBP_ORGANELLE_FISSION","2/74","462/14252",0.00432900432900433,0.833742833742834,-0.262452233221042,0.697099462990843,0.766187615913623,0.719971277826858,"EDN3/IGF2",2,"downregulated"
"GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING","GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING","2/74","464/14252",0.00431034482758621,0.830149114631873,-0.268724468034408,0.69938461285746,0.767938154117746,0.721616223792481,"PCDH8/HTR2A",2,"downregulated"
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS","GOBP_ORGANIC_ACID_CATABOLIC_PROCESS","1/74","230/14252",0.00434782608695652,0.837367802585194,-0.179637296560883,0.700930391834956,0.768874188471777,0.722495796675107,"GLDC",1,"downregulated"
"GOBP_CARBOHYDRATE_HOMEOSTASIS","GOBP_CARBOHYDRATE_HOMEOSTASIS","1/74","232/14252",0.00431034482758621,0.830149114631873,-0.188438155497713,0.704078806947056,0.770802958444507,0.724308223492062,"KCNK16",1,"downregulated"
"GOBP_REGULATION_OF_CELL_MORPHOGENESIS","GOBP_REGULATION_OF_CELL_MORPHOGENESIS","1/74","232/14252",0.00431034482758621,0.830149114631873,-0.188438155497713,0.704078806947056,0.770802958444507,0.724308223492062,"SEMA3E",1,"downregulated"
"GOBP_MYELOID_LEUKOCYTE_ACTIVATION","GOBP_MYELOID_LEUKOCYTE_ACTIVATION","1/74","233/14252",0.00429184549356223,0.826586242895256,-0.192811988724994,0.705640730505253,0.771751055355351,0.725199131319631,"MT1G",1,"downregulated"
"GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","1/74","235/14252",0.00425531914893617,0.819551466359977,-0.201507305416556,0.708740219563192,0.774377244823231,0.727666909377817,"BEX1",1,"downregulated"
"GOBP_GLIAL_CELL_DIFFERENTIATION","GOBP_GLIAL_CELL_DIFFERENTIATION","1/74","236/14252",0.00423728813559322,0.816078790655062,-0.205829118865068,0.710277868400484,0.775293460685174,0.728527859217239,"MYOC",1,"downregulated"
"GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS","1/74","237/14252",0.00421940928270042,0.812635420230357,-0.210133918526866,0.711807508650082,0.776199141684307,0.729378909655417,"SLC4A11",1,"downregulated"
"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS","1/74","238/14252",0.00420168067226891,0.809220985691574,-0.214421863690423,0.713329181454926,0.776950916001683,0.730085337043013,"HTR2A",1,"downregulated"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","2/74","477/14252",0.00419287211740042,0.807524505637713,-0.308901397729464,0.713898091438877,0.776950916001683,0.730085337043013,"APOA1/MYOC",2,"downregulated"
